"YEAR","QUARTER","CITY1","CITY2","PASSENGERS FROM CITY1 TO CITY2","PASSENGERS FROM CITY2 TO CITY1","FREIGHT FROM CITY1 TO CITY2","FREIGHT FROM CITY2 TO CITY1"
"2017","Q2","ABUDHABI","KOLKATA","9927","10415","6.9","183.6"
"2017","Q2","ABUDHABI","KOZHIKODE","64751","50801","57.1","439.8"
"2017","Q2","ABUDHABI","LUCKNOW","13221","10101","0.5","146.2"
"2017","Q2","ABUDHABI","MANGALORE","22026","18575","3.8","102.5"
"2017","Q2","ABUDHABI","MUMBAI","103325","108476","1512.0","3264.7"
"2017","Q2","ABUDHABI","PUNE","11354","11439","0.0","0.0"
"2017","Q2","ABUDHABI","TRIVANDRUM","38352","35070","5.6","235.3"
"2017","Q2","ADDIS ABABA","DELHI","14331","19711","29.9","276.2"
"2017","Q2","ADDIS ABABA","MUMBAI","32274","37718","602.1","3140.4"
"2017","Q2","ADEN","MUMBAI","1713","1696","0.0","9.4"
"2017","Q2","AL AIN","KOZHIKODE","4182","4284","0.0","0.0"
"2017","Q2","AL AIN","TRIVANDRUM","0","0","0.0","0.0"
"2017","Q2","ALMATY","DELHI","9721","8845","7.5","170.8"
"2017","Q2","ALMATY","GOA","0","0","0.0","0.0"
"2017","Q2","AMSTERDAM","DELHI","36805","40731","2378.5","2809.4"
"2017","Q2","AMSTERDAM","MUMBAI","24567","28794","1731.7","1679.4"
"2017","Q2","ANTALYA","DELHI","0","0","0.0","0.0"
"2017","Q2","ANTALYA","MUMBAI","0","0","0.0","0.0"
"2017","Q2","ASHGABAT","AMRITSAR","2655","6368","0.0","11.8"
"2017","Q2","ASHGABAT","CHENNAI","0","0","0.1","0.0"
"2017","Q2","ASHGABAT","DELHI","4089","4189","1.8","90.8"
"2017","Q2","BAHRAIN","BENGALURU","0","0","1.9","0.0"
"2017","Q2","BAHRAIN","CHENNAI","18751","15498","20.7","342.0"
"2017","Q2","BAHRAIN","DELHI","32672","28256","149.1","437.5"
"2017","Q2","BAHRAIN","HYDERABAD","16518","12928","4.4","140.7"
"2017","Q2","BAHRAIN","KOCHI","18574","16150","15.4","284.2"
"2017","Q2","BAHRAIN","KOZHIKODE","9687","10475","0.1","83.4"
"2017","Q2","BAHRAIN","MANGALORE","2114","2193","0.0","0.1"
"2017","Q2","BAHRAIN","MUMBAI","34998","33053","49.0","963.8"
"2017","Q2","BAHRAIN","TRIVANDRUM","14092","11604","22.2","201.8"
"2017","Q2","BANGKOK","AHMEDABAD","0","0","0.0","0.0"
"2017","Q2","BANGKOK","BENGALURU","23438","24505","974.5","1224.0"
"2017","Q2","BANGKOK","CHENNAI","21477","22644","1000.4","1249.7"
"2017","Q2","BANGKOK","DELHI","119575","128193","3259.4","830.4"
"2017","Q2","BANGKOK","GAYA","0","0","0.0","0.0"
"2017","Q2","BANGKOK","HYDERABAD","17804","19108","648.3","452.9"
"2017","Q2","BANGKOK","JAIPUR","6035","6286","0.0","0.0"
"2017","Q2","BANGKOK","KOLKATA","69886","66882","838.2","946.8"
"2017","Q2","BANGKOK","LUCKNOW","3958","4024","0.0","0.0"
"2017","Q2","BANGKOK","MUMBAI","111830","111943","3603.5","1923.9"
"2017","Q2","BANGKOK","VARANASI","0","0","0.0","0.0"
"2017","Q2","BASRA","DELHI","5779","5809","0.0","0.0"
"2017","Q2","BIRMINGHAM","AMRITSAR","5084","6729","0.5","0.0"
"2017","Q2","BIRMINGHAM","DELHI","11538","13305","346.5","570.3"
"2017","Q2","BISHKEK","DELHI","4169","3859","0.2","105.4"
"2017","Q2","BRUSELLS","DELHI","0","0","0.0","0.0"
"2017","Q2","BRUSELLS","MUMBAI","11657","14590","471.0","757.5"
"2017","Q2","CAIRO","MUMBAI","5027","5982","36.0","103.0"
"2017","Q2","CHICAGO","DELHI","17741","24310","709.4","495.1"
"2017","Q2","CHICAGO","HYDERABAD","4617","4044","24.2","2.8"
"2017","Q2","CHITTAGONG","KOLKATA","17793","16311","0.0","1.7"
"2017","Q2","COLOGNE","DELHI","0","0","0.0","0.0"
"2017","Q2","COLOGNE","MUMBAI","0","0","428.9","836.8"
"2017","Q2","COLOMBO","BENGALURU","25819","26470","714.2","1077.2"
"2017","Q2","COLOMBO","CHENNAI","106589","106376","1374.0","2844.6"
"2017","Q2","COLOMBO","DELHI","21458","23747","348.5","248.7"
"2017","Q2","COLOMBO","KOCHI","25927","23812","48.4","380.9"
"2017","Q2","COLOMBO","KOLKATA","4662","4797","29.6","218.9"
"2017","Q2","COLOMBO","MADURAI","20747","21456","0.0","0.0"
"2017","Q2","COLOMBO","MUMBAI","37038","36892","347.2","458.6"
"2017","Q2","COLOMBO","TIRUCHIRAPALLY","26502","24824","9.2","465.2"
"2017","Q2","COLOMBO","TRIVANDRUM","16915","9783","16.2","277.4"
"2017","Q2","DAMMAM","BENGALURU","0","0","0.0","0.0"
"2017","Q2","DAMMAM","CHENNAI","0","0","0.0","0.0"
"2017","Q2","DAMMAM","DELHI","34330","25654","766.7","958.6"
"2017","Q2","DAMMAM","HYDERABAD","7773","5420","0.8","20.8"
"2017","Q2","DAMMAM","KOCHI","10282","8376","24.4","264.0"
"2017","Q2","DAMMAM","KOZHIKODE","16505","13628","39.0","207.1"
"2017","Q2","DAMMAM","MANGALORE","5960","4313","3.2","60.5"
"2017","Q2","DAMMAM","MUMBAI","19723","17765","273.2","1330.4"
"2017","Q2","DAMMAM","TRIVANDRUM","13050","10916","4.7","182.8"
"2017","Q2","DHAKA","CHENNAI","2767","2224","14.8","49.9"
"2017","Q2","DHAKA","DELHI","15866","13484","172.7","190.1"
"2017","Q2","DHAKA","KOLKATA","70319","76985","237.6","1083.9"
"2017","Q2","DHAKA","MUMBAI","13002","9233","170.6","214.4"
"2017","Q2","DOHA","AHMEDABAD","12666","13424","837.5","1245.1"
"2017","Q2","DOHA","AMRITSAR","11444","13870","5.1","39.8"
"2017","Q2","DOHA","BENGALURU","25630","22790","2154.6","3819.5"
"2017","Q2","DOHA","CHENNAI","24858","23047","4263.8","4907.9"
"2017","Q2","DOHA","DELHI","68805","68793","2364.6","5391.5"
"2017","Q2","DOHA","GOA","13155","13841","2.4","124.6"
"2017","Q2","DOHA","HYDERABAD","15431","15259","663.5","1611.5"
"2017","Q2","DOHA","KOCHI","59376","50895","243.1","2669.1"
"2017","Q2","DOHA","KOLKATA","18324","14321","992.1","1728.7"
"2017","Q2","DOHA","KOZHIKODE","37735","33648","2.4","791.7"
"2017","Q2","DOHA","MANGALORE","4503","4854","0.2","36.1"
"2017","Q2","DOHA","MUMBAI","61290","59449","4753.7","7958.9"
"2017","Q2","DOHA","NAGPUR","6500","6990","0.9","51.8"
"2017","Q2","DOHA","TRIVANDRUM","24203","21575","3.0","428.0"
"2017","Q2","DON MUEANG","BENGALURU","9839","9936","163.8","81.5"
"2017","Q2","DON MUEANG","CHENNAI","10052","9851","122.7","142.0"
"2017","Q2","DON MUEANG","GAYA","0","0","0.0","0.0"
"2017","Q2","DON MUEANG","KOCHI","12899","12912","0.0","0.0"
"2017","Q2","DON MUEANG","KOLKATA","13310","12577","109.1","90.6"
"2017","Q2","DUBAI","AHMEDABAD","49429","49038","755.5","2069.1"
"2017","Q2","DUBAI","AMRITSAR","26668","28093","5.5","41.6"
"2017","Q2","DUBAI","BENGALURU","103095","92951","3911.6","6764.8"
"2017","Q2","DUBAI","CHANDIGARH","11740","13721","0.0","0.0"
"2017","Q2","DUBAI","CHENNAI","126661","112820","3557.0","5725.5"
"2017","Q2","DUBAI","DELHI","229792","245119","3751.5","12396.6"
"2017","Q2","DUBAI","GOA","3558","3174","2.2","0.0"
"2017","Q2","DUBAI","HYDERABAD","126577","115885","965.4","4898.0"
"2017","Q2","DUBAI","JAIPUR","16997","18471","1.6","16.8"
"2017","Q2","DUBAI","KOCHI","161530","138831","1075.8","4896.1"
"2017","Q2","DUBAI","KOLKATA","39176","31798","991.4","2597.3"
"2017","Q2","DUBAI","KOZHIKODE","73975","66522","34.6","533.5"
"2017","Q2","DUBAI","LUCKNOW","20709","20220","6.3","71.5"
"2017","Q2","DUBAI","MADURAI","16036","15944","0.0","0.0"
"2017","Q2","DUBAI","MANGALORE","59057","53295","8.2","293.8"
"2017","Q2","DUBAI","MUMBAI","289623","287496","4705.6","14165.0"
"2017","Q2","DUBAI","PUNE","19254","19092","0.0","0.0"
"2017","Q2","DUBAI","TIRUCHIRAPALLY","13668","10998","6.0","49.6"
"2017","Q2","DUBAI","TRIVANDRUM","76385","67088","96.2","3294.1"
"2017","Q2","DUBAI","VISAKHAPATNAM","4576","3524","0.5","0.0"
"2017","Q2","DUSHANBE","DELHI","1639","1302","1.6","47.0"
"2017","Q2","FRANKFURT","AMRITSAR","0","0","0.0","0.0"
"2017","Q2","FRANKFURT","BENGALURU","28419","30143","2446.8","2117.9"
"2017","Q2","FRANKFURT","CHENNAI","20275","23310","1806.3","1385.8"
"2017","Q2","KATHMANDU","KOLKATA","5372","5032","0.2","4.2"
"2017","Q2","KATHMANDU","MUMBAI","28220","20458","52.1","25.2"
"2017","Q2","KATHMANDU","VARANASI","166","196","0.0","0.0"
"2017","Q2","KIGALI","MUMBAI","3390","3447","0.0","0.0"
"2017","Q2","KUALALUMPUR","AMRITSAR","6202","9249","0.0","0.0"
"2017","Q2","KUALALUMPUR","BENGALURU","20177","19173","674.8","1015.4"
"2017","Q2","KUALALUMPUR","BHUBANESWAR","5264","5471","0.0","0.0"
"2017","Q2","KUALALUMPUR","CHENNAI","22636","22106","1156.2","553.0"
"2017","Q2","KUALALUMPUR","DELHI","55010","59854","1358.3","1842.9"
"2017","Q2","KUALALUMPUR","HYDERABAD","25310","25909","167.3","158.8"
"2017","Q2","KUALALUMPUR","KOCHI","35696","35414","31.4","58.8"
"2017","Q2","KUALALUMPUR","KOLKATA","8824","9168","85.7","104.9"
"2017","Q2","KUALALUMPUR","MUMBAI","34964","35303","712.4","590.8"
"2017","Q2","KUALALUMPUR","TIRUCHIRAPALLY","87526","82642","0.0","650.2"
"2017","Q2","KUALALUMPUR","TRIVANDRUM","6298","5488","0.0","0.4"
"2017","Q2","KUALALUMPUR","VISAKHAPATNAM","6218","5831","79.2","72.7"
"2017","Q2","KUNMING","DELHI","3924","4902","0.0","0.0"
"2017","Q2","KUNMING","KOLKATA","8757","9066","109.5","64.1"
"2017","Q2","KUWAIT","AHMEDABAD","7859","8744","1.4","83.9"
"2017","Q2","KUWAIT","BENGALURU","6495","6273","34.4","80.8"
"2017","Q2","KUWAIT","CHENNAI","18736","17034","244.4","1173.2"
"2017","Q2","KUWAIT","DELHI","26198","25359","908.3","987.6"
"2017","Q2","KUWAIT","GOA","2313","2789","1.3","0.0"
"2017","Q2","KUWAIT","HYDERABAD","1814","1213","0.8","0.5"
"2017","Q2","KUWAIT","KOCHI","19562","18085","177.3","1209.9"
"2017","Q2","KUWAIT","KOZHIKODE","8409","5060","17.4","65.4"
"2017","Q2","KUWAIT","MANGALORE","2597","2437","7.9","0.0"
"2017","Q2","KUWAIT","MUMBAI","45933","41204","529.3","2981.3"
"2017","Q2","KUWAIT","TRIVANDRUM","8207","7062","10.0","138.7"
"2017","Q2","LAHORE","DELHI","397","1578","2.0","4.4"
"2017","Q2","LEIPZIG","BENGALURU","0","0","0.0","6.3"
"2017","Q2","LEIPZIG","DELHI","0","0","1721.7","3267.2"
"2017","Q2","FRANKFURT","DELHI","48471","60381","1566.5","2421.9"
"2017","Q2","FRANKFURT","HYDERABAD","0","0","792.1","1425.8"
"2017","Q2","FRANKFURT","KOLKATA","0","0","0.0","0.0"
"2017","Q2","FRANKFURT","MUMBAI","27769","30042","4180.7","2443.1"
"2017","Q2","FRANKFURT","PUNE","4376","4270","0.0","0.0"
"2017","Q2","GUANGZHOU","DELHI","22835","25497","4559.5","500.3"
"2017","Q2","GUANGZHOU","MUMBAI","0","0","1192.9","400.9"
"2017","Q2","HAA DHAALU ATOLL","TRIVANDRUM","748","769","0.0","4.3"
"2017","Q2","HELNSKI","DELHI","8083","9905","463.3","608.4"
"2017","Q2","HO CHI MINH CITY","DELHI","0","0","0.0","0.0"
"2017","Q2","HO CHI MINH CITY","MUMBAI","0","0","0.0","0.0"
"2017","Q2","HONG KONG","BENGALURU","23237","23028","1216.5","777.1"
"2017","Q2","HONG KONG","CHENNAI","18949","19134","6856.4","3781.6"
"2017","Q2","HONG KONG","DELHI","71280","79409","13382.1","3437.4"
"2017","Q2","HONG KONG","HYDERABAD","9872","11245","895.4","1078.1"
"2017","Q2","HONG KONG","KOLKATA","7634","8594","762.7","447.9"
"2017","Q2","HONG KONG","MUMBAI","59662","60163","4736.6","4134.4"
"2017","Q2","ISTANBUL","DELHI","27308","32584","1505.2","2011.2"
"2017","Q2","ISTANBUL","MUMBAI","28510","32231","1949.1","2507.8"
"2017","Q2","JEDDAH","BENGALURU","7857","8619","97.1","429.9"
"2017","Q2","JEDDAH","CHENNAI","10091","8398","184.5","591.6"
"2017","Q2","JEDDAH","DELHI","28860","27497","481.1","1660.1"
"2017","Q2","JEDDAH","HYDERABAD","28545","23719","48.8","804.7"
"2017","Q2","JEDDAH","KOCHI","50728","41822","108.2","2234.7"
"2017","Q2","JEDDAH","KOZHIKODE","0","0","0.0","0.0"
"2017","Q2","JEDDAH","LUCKNOW","16493","14186","0.0","0.0"
"2017","Q2","JEDDAH","MUMBAI","61729","59769","259.8","3073.1"
"2017","Q2","KABUL","DELHI","31298","37750","185.4","1203.5"
"2017","Q2","KANDAHAR","DELHI","1313","1572","0.0","0.0"
"2017","Q2","KARACHI","DELHI","181","439","0.2","1.3"
"2017","Q2","KARACHI","MUMBAI","369","637","1.2","14.5"
"2017","Q2","KATHMANDU","DELHI","104417","98914","96.5","373.5"
"2017","Q2","LONDON","AHMEDABAD","7185","8826","293.4","249.4"
"2017","Q2","LONDON","AMRITSAR","0","0","0.0","0.0"
"2017","Q2","LONDON","BENGALURU","20839","23424","769.5","1477.0"
"2017","Q2","LONDON","CHENNAI","14728","17341","676.8","1166.7"
"2017","Q2","LONDON","DELHI","103132","128317","5045.5","8031.9"
"2017","Q2","LONDON","HYDERABAD","15257","17781","503.7","856.3"
"2017","Q2","LONDON","MUMBAI","104883","121143","5583.3","7788.1"
"2017","Q2","LUXEMBOURG","DELHI","0","0","0.0","439.5"
"2017","Q2","LUXEMBOURG","MUMBAI","0","0","0.0","350.5"
"2017","Q2","MADRID","DELHI","6431","7062","56.2","342.2"
"2017","Q2","MALE","BENGALURU","3419","3173","0.0","120.2"
"2017","Q2","MALE","CHENNAI","1598","1792","0.0","67.9"
"2017","Q2","MALE","DELHI","3903","4344","0.0","7.8"
"2017","Q2","MALE","KOCHI","6005","5863","0.0","31.4"
"2017","Q2","MALE","TRIVANDRUM","12395","12871","1.1","391.6"
"2017","Q2","MALPENSA","DELHI","9270","9538","61.8","410.9"
"2017","Q2","MALPENSA","MUMBAI","0","0","439.4","0.0"
"2017","Q2","MARUITIUS","BENGALURU","3735","3532","15.3","44.6"
"2017","Q2","MARUITIUS","CHENNAI","2669","3072","16.3","172.4"
"2017","Q2","MARUITIUS","DELHI","7633","8878","12.8","155.9"
"2017","Q2","MARUITIUS","MUMBAI","14500","16022","18.2","326.0"
"2017","Q2","MEDINA","BENGALURU","1353","0","0.0","0.0"
"2017","Q2","MEDINA","DELHI","4487","3018","0.0","0.2"
"2017","Q2","MEDINA","HYDERABAD","0","0","0.0","0.0"
"2017","Q2","MEDINA","MUMBAI","6381","3683","0.1","0.4"
"2017","Q2","MELBOURNE","DELHI","7966","8785","48.9","101.0"
"2017","Q2","MOSCOW","DELHI","33846","41378","183.4","1866.9"
"2017","Q2","MOSCOW","GOA","8064","10381","0.0","0.0"
"2017","Q2","MOSCOW","MUMBAI","0","0","2.2","0.0"
"2017","Q2","MUENCHEN","DELHI","18763","23934","893.9","1448.4"
"2017","Q2","MUENCHEN","MUMBAI","20274","23381","1218.9","1425.5"
"2017","Q2","MUSCAT","AHMEDABAD","10175","10765","14.4","74.3"
"2017","Q2","MUSCAT","BENGALURU","24215","17485","39.0","514.2"
"2017","Q2","MUSCAT","CHENNAI","45135","39237","188.4","555.5"
"2017","Q2","MUSCAT","DELHI","58875","51190","319.8","819.9"
"2017","Q2","MUSCAT","GOA","7344","7082","75.6","129.7"
"2017","Q2","MUSCAT","HYDERABAD","39095","32921","12.6","374.6"
"2017","Q2","MUSCAT","JAIPUR","9275","10231","86.6","57.5"
"2017","Q2","MUSCAT","KOCHI","66325","49922","85.3","957.5"
"2017","Q2","MUSCAT","KOZHIKODE","57878","44484","26.3","518.3"
"2017","Q2","MUSCAT","LUCKNOW","26219","21268","282.1","345.4"
"2017","Q2","MUSCAT","MANGALORE","5439","4673","1.5","0.6"
"2017","Q2","MUSCAT","MUMBAI","61321","55754","94.9","1285.2"
"2017","Q2","MUSCAT","TRIVANDRUM","39163","30361","29.2","411.4"
"2017","Q2","NAIROBI","MUMBAI","20445","22754","39.8","29.3"
"2017","Q2","NARITA","DELHI","19566","23914","2056.2","1462.5"
"2017","Q2","NARITA","MUMBAI","10884","11017","0.0","0.0"
"2017","Q2","NAVOI","DELHI","0","0","837.5","1019.5"
"2017","Q2","NEW YORK","DELHI","19244","24334","91.0","304.8"
"2017","Q2","NEW YORK","MUMBAI","1900","3549","226.3","199.0"
"2017","Q2","NEWARK","AHMEDABAD","1855","3283","0.5","0.0"
"2017","Q2","NEWARK","DELHI","20705","23545","240.1","873.7"
"2017","Q2","NEWARK","MUMBAI","38656","45852","289.7","466.5"
"2017","Q2","OSAKA","DELHI","1119","1306","140.5","195.2"
"2017","Q2","OSAKA","KOLKATA","0","0","0.0","0.0"
"2017","Q2","OSAKA","MUMBAI","359","274","27.3","6.2"
"2017","Q2","PARIS","BENGALURU","15236","14522","874.5","782.8"
"2017","Q2","PARIS","CHENNAI","2219","1560","0.0","0.0"
"2017","Q2","PARIS","DELHI","26658","28499","1533.5","1545.4"
"2017","Q2","PARIS","MUMBAI","37172","47147","2109.7","1950.4"
"2017","Q2","PARO","DELHI","9115","9319","0.6","18.5"
"2017","Q2","PARO","KOLKATA","7591","8264","0.0","3.9"
"2017","Q2","PEKING","DELHI","25316","30084","1456.5","846.1"
"2017","Q2","RANGOON","DELHI","565","730","0.0","4.6"
"2017","Q2","RANGOON","GAYA","1692","2635","0.0","0.0"
"2017","Q2","RANGOON","KOLKATA","1966","2468","17.2","51.5"
"2017","Q2","RANGOON","VARANASI","246","195","0.0","0.0"
"2017","Q2","RASALKHAMA","KOZHIKODE","3972","3507","0.0","0.0"
"2017","Q2","RASALKHAMA","TRIVANDRUM","0","0","0.0","0.0"
"2017","Q2","REUNION","CHENNAI","949","1170","0.0","6.5"
"2017","Q2","RIYADH","BENGALURU","2640","1253","0.0","176.4"
"2017","Q2","RIYADH","CHENNAI","7902","5422","137.0","406.4"
"2017","Q2","RIYADH","DELHI","16362","15416","238.9","1002.2"
"2017","Q2","RIYADH","HYDERABAD","12880","10113","39.9","499.6"
"2017","Q2","RIYADH","KOCHI","24541","19117","49.4","1141.3"
"2017","Q2","RIYADH","KOZHIKODE","8437","6873","10.2","141.0"
"2017","Q2","RIYADH","LUCKNOW","10287","9729","0.0","0.0"
"2017","Q2","RIYADH","MUMBAI","33588","32520","464.9","1654.5"
"2017","Q2","RIYADH","TRIVANDRUM","5016","4304","2.2","60.9"
"2017","Q2","ROME","DELHI","7727","8303","25.4","160.2"
"2017","Q2","SALALAH","KOCHI","1178","976","0.0","0.0"
"2017","Q2","SALALAH","KOZHIKODE","13329","5678","1.6","124.4"
"2017","Q2","SALALAH","TRIVANDRUM","672","667","0.0","0.0"
"2017","Q2","SAN FRANCISCO","BENGALURU","1167","1337","0.0","0.0"
"2017","Q2","SAN FRANCISCO","DELHI","11677","15615","40.6","460.2"
"2017","Q2","SEOUL","CHENNAI","0","0","0.0","0.0"
"2017","Q2","SEOUL","DELHI","18836","23055","1400.2","637.4"
"2017","Q2","SEOUL","MUMBAI","5253","5703","155.7","157.0"
"2017","Q2","SEYCHELLES","MUMBAI","8931","9320","2.0","29.0"
"2017","Q2","SHANGHAI","DELHI","9765","9213","601.1","180.3"
"2017","Q2","SHANGHAI","MUMBAI","3426","3295","669.8","136.2"
"2017","Q2","SHARJAH","AHMEDABAD","13536","12702","10.6","256.1"
"2017","Q2","SHARJAH","BENGALURU","14514","13076","36.4","197.1"
"2017","Q2","SHARJAH","CHANDIGARH","4228","5332","0.0","0.0"
"2017","Q2","SHARJAH","CHENNAI","16327","14501","44.3","238.8"
"2017","Q2","SHARJAH","COIMBATORE","10441","9812","4.1","141.6"
"2017","Q2","SHARJAH","DELHI","28086","27784","161.5","404.4"
"2017","Q2","SHARJAH","GOA","9009","8833","26.3","44.5"
"2017","Q2","SHARJAH","HYDERABAD","14627","13195","7.2","235.5"
"2017","Q2","SHARJAH","JAIPUR","14705","13698","4.0","131.3"
"2017","Q2","SHARJAH","KOCHI","56341","50782","58.0","967.0"
"2017","Q2","SHARJAH","KOZHIKODE","59656","52139","20.3","1114.8"
"2017","Q2","SHARJAH","MANGALORE","0","0","0.0","0.0"
"2017","Q2","SHARJAH","MUMBAI","36113","35647","257.4","587.7"
"2017","Q2","SHARJAH","NAGPUR","6682","7509","0.4","25.6"
"2017","Q2","SHARJAH","PUNE","0","0","0.0","0.0"
"2017","Q2","SHARJAH","TIRUCHIRAPALLY","13663","10559","1.0","78.2"
"2017","Q2","SHARJAH","TRIVANDRUM","62395","52714","9.4","1032.7"
"2017","Q2","SHARJAH","VARANASI","13943","12854","0.5","0.0"
"2017","Q2","SINGAPORE","AHMEDABAD","9906","10868","462.9","783.5"
"2017","Q2","SINGAPORE","AMRITSAR","12363","13485","0.3","43.8"
"2017","Q2","SINGAPORE","BENGALURU","54408","51157","1928.3","1503.3"
"2017","Q2","SINGAPORE","CHENNAI","119076","119138","3532.4","3804.9"
"2017","Q2","SINGAPORE","COIMBATORE","8274","8729","7.1","93.7"
"2017","Q2","SINGAPORE","DELHI","85705","96066","3859.2","3375.8"
"2017","Q2","SINGAPORE","HYDERABAD","30004","27322","220.3","277.1"
"2017","Q2","SINGAPORE","JAIPUR","5276","5482","0.0","0.0"
"2017","Q2","SINGAPORE","KOCHI","22103","20789","76.3","256.8"
"2017","Q2","SINGAPORE","KOLKATA","17223","18342","618.2","1126.4"
"2017","Q2","SINGAPORE","LUCKNOW","5332","5671","0.0","0.0"
"2017","Q2","SINGAPORE","MUMBAI","111361","113946","4454.9","5947.0"
"2017","Q2","SINGAPORE","TIRUCHIRAPALLY","45811","42459","1.3","390.4"
"2017","Q2","SINGAPORE","TRIVANDRUM","6453","6570","4.3","43.5"
"2017","Q2","SINGAPORE","VISAKHAPATNAM","3017","3716","7.6","2.3"
"2017","Q2","SYDNEY","DELHI","10021","10764","44.9","147.2"
"2017","Q2","TAIPAE","DELHI","3498","5942","604.7","203.7"
"2017","Q2","TAIPAE","MUMBAI","0","0","252.3","0.0"
"2017","Q2","TANGERANG","MUMBAI","4087","4154","2.3","73.0"
"2017","Q2","TASHKENT","AMRITSAR","1816","2793","1.0","5.9"
"2017","Q2","TASHKENT","DELHI","10712","10356","18.9","535.7"
"2017","Q2","TEHRAN","DELHI","4150","4632","51.3","293.7"
"2017","Q2","TEHRAN","MUMBAI","2227","2131","2.2","11.9"
"2017","Q2","TELAVIV","MUMBAI","4762","5497","291.2","167.8"
"2017","Q2","TOKYO","DELHI","9947","12116","1172.0","796.6"
"2017","Q2","TORONTO","DELHI","26492","36945","410.0","407.5"
"2017","Q2","VIENNA","DELHI","5864","7217","216.4","115.7"
"2017","Q2","ZURICH","DELHI","15484","19730","1157.9","1831.8"
"2017","Q2","ZURICH","MUMBAI","16987","19988","1410.7","1691.3"
"2017","Q3","ABUDHABI","AHMEDABAD","16282","18447","6.7","254.3"
"2017","Q3","ABUDHABI","BENGALURU","33067","37877","148.4","499.3"
"2017","Q3","ABUDHABI","CHENNAI","31243","35378","20.7","253.9"
"2017","Q3","ABUDHABI","DELHI","78062","84616","1417.2","2923.3"
"2017","Q3","ABUDHABI","GOA","0","0","0.0","0.0"
"2017","Q3","ABUDHABI","HYDERABAD","51704","54730","164.0","550.0"
"2017","Q3","ABUDHABI","JAIPUR","3235","3984","11.2","19.9"
"2017","Q3","ABUDHABI","KOCHI","72226","77875","40.5","753.7"
"2017","Q3","ABUDHABI","KOLKATA","9180","10603","6.1","170.4"
"2017","Q3","ABUDHABI","KOZHIKODE","53415","59824","18.0","562.8"
"2017","Q3","ABUDHABI","LUCKNOW","12265","10155","0.8","151.9"
"2017","Q3","ABUDHABI","MANGALORE","19677","21669","7.0","75.8"
"2017","Q3","ABUDHABI","MUMBAI","76016","88178","1851.6","3003.1"
"2017","Q3","ABUDHABI","PUNE","10094","11687","0.0","0.0"
"2017","Q3","ABUDHABI","TRIVANDRUM","33296","36805","4.8","290.2"
"2017","Q3","ADDIS ABABA","DELHI","10143","10240","7.4","191.3"
"2017","Q3","ADDIS ABABA","MUMBAI","30135","33156","398.5","3581.4"
"2017","Q3","ADEN","MUMBAI","2065","2033","0.0","3.2"
"2017","Q3","AL AIN","KOZHIKODE","3863","4601","0.0","0.0"
"2017","Q3","AL AIN","TRIVANDRUM","0","0","0.0","0.0"
"2017","Q3","ALMATY","DELHI","9457","11868","2.7","126.8"
"2017","Q3","ALMATY","GOA","0","0","0.0","0.0"
"2017","Q3","AMSTERDAM","DELHI","42557","42400","2192.6","2710.5"
"2017","Q3","AMSTERDAM","MUMBAI","27642","28559","1919.4","1678.2"
"2017","Q3","ANTALYA","DELHI","0","0","0.0","0.0"
"2017","Q3","ANTALYA","MUMBAI","0","0","0.0","0.0"
"2017","Q3","ASHGABAT","AMRITSAR","6190","6974","4.9","8.8"
"2017","Q3","ASHGABAT","CHENNAI","0","0","0.0","0.0"
"2017","Q3","ASHGABAT","DELHI","3704","3609","0.0","42.6"
"2017","Q3","ASTANA","DELHI","2057","2776","0.3","6.7"
"2017","Q3","BAHRAIN","BENGALURU","0","0","1.8","0.0"
"2017","Q3","BAHRAIN","CHENNAI","15832","17019","12.1","346.2"
"2017","Q3","BAHRAIN","DELHI","29774","28385","106.4","534.5"
"2017","Q3","BAHRAIN","HYDERABAD","14049","13781","5.9","191.0"
"2017","Q3","BAHRAIN","KOCHI","17027","18130","8.5","268.3"
"2017","Q3","BAHRAIN","KOZHIKODE","8503","10160","0.4","104.6"
"2017","Q3","BAHRAIN","MANGALORE","2224","2655","0.0","0.0"
"2017","Q3","BAHRAIN","MUMBAI","29822","35091","39.5","907.0"
"2017","Q3","BAHRAIN","TRIVANDRUM","11946","12833","16.2","151.5"
"2017","Q3","BANGKOK","AHMEDABAD","0","0","0.0","0.0"
